id	locus	title	Genomic Context->strand
2601BC96956A88AB09DFA1902C2782CB9622996D	BSU_17070	ymcC	0
260693EE7F5B5CE2A141149D292405E84B7A5FF4	BSU_21470	sunT	0
262C9FD20C7A70B6F1FEB57735FA800F38EAB25A	BSU_24030	bkdB	0
26430DCCEC263E7D03A3BBA4E7D636A250C3208B	BSU_31760	pncA	0
2648D9E356683F5E9C00C40F0A6BBD1933322B09	BSU_37880	spsD	0
265490FA83D6D3F178C26C9240E3CB224513BF42	BSU_36280	ywqA	1
2655683C0EE274CBC41D119FC23FFFC80F79FF57	BSU_21070	yonJ	1
26630EA1C4E6D31FEF2F3ED7AE207B673D952263	new_818856_819310_c	S252	0
267D7A46253A1959374734DE7AFA9695BFC4D2D0	new_3354935_3355044_c	S1256	0
26875D53453EA6B79916479EFC4F21BB01443853	new_4051522_4051601_c	S1518	0
268A50A41FB6CAB0D768201996C5DF5DADCCA0B7	BSU_37600	ywfO	0
269FA2D232E590415A7DF8E7E9DC2263D9EEB33B	new_79027_79091	S40	1
26B4B215FAA2D91410F35852C418DA00261418CF	BSU_32380	yunE	0
26C7FF145E6A24A7F13B7AFBA15FE0C3DF478924	BSU_01790	ybbU	1
2710D9FD5FA50E09B4E482C13140F69B13C71861	BSU_39280	yxxE	0
271543C0F92164723DC26F8A6E1181B7C007692B	BSU_40270	yycP	0
273BACB60AB76933A83D0A84C97814F98FEA3853	new_1930742_1930833	S670	
2742FCE60AA87B2BE5A0B5C34F617E10DDE7F126	BSU_39680	iolI	0
2751630B6472346B19FB20F57F16013D0FACA9F7	BSU_11000	yitI	0
2768A088A2902FA776CB656F29A6F4B0C9E69CA7	BSU_30620	ytlD	1
277F51EB4FE2BAB0FD1808EDE25705E10833AD0A	BSU_12580	xtmB	1
2782BD764716CF5FAD0988284310CF75508F2286	BSU_05300	ydeQ	1
27A25671205E9F6475A1EF00C72F9239AA2A767A	BSU_17930	ccdA	1
27B6D0BEDD2B74D0E4EE67ABDE2DC090BEEC0245	BSU_28180	ysxD	1
27B76EFFD5F45E412BD98C67EFD9F1DEC548C00B	BSU_08470	yfhB	1
27BB6659541BA5368DEDB19EADCD372CE41244F5	BSU_12780	xepA	1
27C362A132DDFF09E27FC919D0204D4C9E016803	BSU_18040	yneP	1
27E325ED51F4158367D78E06A5003EEC6740DA02	BSU_20320	yorN	0
27EC31A23829D06946D15176AADEA07F234862DB	BSU_34399	BSU_34399	1
27F32FB0F96276325ED93710DF77B949658D728D	BSU_21610	yokF	1
27F52464CB3D3F82E9E8B9F641BB0077A241CC91	new_1094366_1094987_c	S359	0
27FB777AEBCC794A5A768C7FE7D8374BCEA75913	BSU_02260	ybfK	1
2805C6CCB040910A98B1B2A2BB9FC70AE6779517	BSU_09760	yheE	0
28114E70EA647C05E3C14D198E3D27872CBD42BC	new_3123442_3124021_c	S1163	0
282696D02C959A1031D63781F6012862A1324DCF	new_467042_467129	S138	1
283FB32C92417EA7DFE86FAC2E7FFBD6165B0A5F	BSU_02050	ybdO	1
2840F211026DD7CBA603082213EB85EBFDE7124D	new_696054_696194	S228	1
284177AAABDFCD3A7F1DFEB0F5B27BF954B9DE91	new_929322_929389	S292	1
285D9E676B06119F9F4D33FC62615EC844D35BC3	BSU_00480	yabJ	1
285F98C74C4BB7B1140F7CE3299086FBDF000036	BSU_34729	yvzJ	1
286FF16FCC036A8E8C628E54F745C1EB80E8DFD6	new_1255943_1256078	S427	1
287390346D2C7985738C97189B997F481BABC324	new_1018497_1020028_c	S327	0
2883FC60CD69948D5C43BDDFEFBE7A1CA7C743C7	BSU_04340	ydaP	1
288CA73D93B1E5106E1C6CE5E7E2E8BE2A6BD3F3	BSU_08210	yfiB	1
289828D37CF5422908316ED2EF1AEAE76F84161D	BSU_18190	uptA	1
289ACC9D13BBFAA5C083EE525ECCC32DB06E075F	BSU_05880	gmuG	1
28ADDDD73D4325512A4622C00A23BFEF9B856A5D	new_1447578_1447661_c	S500	0
28C7CFE5701F6920652BE1973DC7A15D7C088E35	BSU_05470	mneP	0
28D03575FA24525C162E6C161631034568E89622	BSU_03620	bsdA	0
28D80C5497AE29A24AD6B9A1A713A2B3915F2CED	BSU_04290	ydaL	1
28DA9F2012E19D36879F9799BBEF153FDEE7659B	BSU_38870	yxkA	0
28E5AF86CE49D7B0ECBFAF9ED5C1FC65D9F810EA	BSU_14920	ctaF	1
28F47ADECD376494878AE58B395B3A2616B6B5DF	BSU_09750	sspB	0
290302BA8A4E44C62AE3071C1F7DE18B20605607	BSU_32240	thrB	0
29219315D31BA4ADE41687EFF17FE41D6C23D157	BSU_35780	lytD	0
29342783A375260C5DAE920FBF6EC6EFD2D54DDE	BSU_04220	ydaG	1
293618DBA9F4B08E9A13CFA22999EDA2231FD0ED	new_2053985_2054612	S708	1
293794B65B9EEB7F049138F73893303BABFB9A2A	BSU_23940	yqjB	0
2940E73F0BCAB69992BBD224402C95C2667757AD	BSU_38330	ywbG	1
294A73C15606178860DC2509B322519B2B010ABD	BSU_03580	yczE	0
294C0CC675088B2A2EEFC26FAF1A628002B82C59	BSU_31190	rhaM	0
29513111E82D14B83B5752C3F146F17A37B2A453	new_2600050_2600154	S950	1
2955261140369E0910A7B47670784172F0E75CDE	new_546051_546165_c	S173	0
2976D8A6F6F40BA3FF226CF7B67F25DD237373D1	BSU_39530	yxeJ	0
297844645CCCF40CB40E84339997F6610883DF4E	BSU_01120	fusA	1
297DF91EF3E91A6D2DC39BBC7FE8711AB7EBE509	BSU_01800	alkA	0
297F53DAD3351E0C55108DD2C93B78FFB174438C	BSU_28220	clpX	0
298588F646B7271A91DAEEE60967AA4C134A8082	BSU_26060	yqbM	0
2992EDEC4491531F8FA57C08922A22659DC17921	new_2225616_2225829	S799	1
29A38D244A07ED0973D0846B652238524F4DBC67	BSU_29960	ytlP	0
29A3EC8FB0C763A973273AA14EAEB904847C3002	BSU_33790	sdpR	0
29A76A461E2A4B795B168E0868038302C36D1CE0	BSU_02790	ycdB	1
29A9F7EEC3EFD8CA913877C41C1F00BCE9FF384D	BSU_08490	yfhD	0
29B793660E4D30C0656248F3EF403FEF76FB9025	BSU_13900	ptsH	1
29D88D2B92445C821AF75C2274302048133F3F68	new_2989552_2990726	S1105	1
29D91115BB3AC03538D618E54A5A57F92777EFF6	BSU_27930	spo0B	0
29DAF5343A42EAD8DB97925FE7D049410F7B7FCA	BSU_10530	ntdC	0
29E0A920B47CB962D1E5BCB2E4C29E6D9909369D	new_2664732_2666054	S975	1
29EFA7585D7B2FD3A2CDBE2F21AB6742980759B4	BSU_11140	yitU	0
29FF363D89DAD9A3FBF9586B42D2B43EE2EDE93E	new_3622048_3622137_c	S1345	0
29FF54E2B9F4A11811F5E15885A4C02A259C7B35	BSU_06440	purB	1
2A0B2CA7C982C03C1AFBDB3540A918EE937B06CB	BSU_36050	cotB	0
2A2082A1AD16C6487C5E05D03158FE5FC7B71A48	new_204891_204975	S71	1
2A20EF701B9F78FC21A33D6BD8ED862323BA59A8	BSU_02390	ilvE	1
2A2640A0501ECEA44A3C0C4842FAC053FB422A1F	BSU_11610	nadF	1
2A270F61EC17CAEB9AFF2FEF3673F15AEE2D60B1	new_2305036_2305183_c	S824	0
2A4F429620E9AED769D25DB459A956879D5ACE00	new_49987_50086	S27	1
2A566C2CF8F7B86E05EEF4B7A268E8C102070025	BSU_36810	atpD	0
2A5A080273CB7698DFABB147F4143E90BBCA3B01	BSU_16160	clpY	1
2A5D7471E2010D972D8788F75BD8BDA7BC068BDB	new_1655586_1655958	S574	1
2A5DCBFAB51996F0DDEC964D5D178274AF86CE69	BSU_23250	ribH	0
2A6EE9A3A5B32554E87E356B8BD4E2ED7975429A	BSU_26050	txpA	1
2A88CC00B699ED1825A5EA81D6656EFF2D78E24B	new_3213329_3216149	S1191	1
2ABCC493C6CA847A7BC65B1200A9B6490621462A	BSU_34430	racX	0
2AC693EA8E8FB70B3EEFA268C338582832F78B4A	new_210947_211412	S75	1
2AC924104E79A28EF2D0465D081FEE2E7D29D2C8	BSU_misc_RNA_68	swmG	1
2AD0F2C0B0957A9E77EF9771D010ED77459B8CC0	BSU_16710	mlpA	1
2AD4F0AA218D4B8864E43A3E501A5B7EFC6256FE	BSU_15830	yloU	1
2ADE304011161F86641EF38B808F6CA5CE0343B3	new_579354_579540	S186	1
2AECDA9C4D0E704976B9E2168722EC80FE7A256D	BSU_11620	yjbO	1
2AEF6D56D884CA6A0BD50FABD27F405DC2B506C7	BSU_28990	dnaB	0
2AF5F4142F3459A651FCB4057D6B92B9C1D76C6D	BSU_06640	yerI	1
2B083B0486407DCBBF4C8F509CCC14DC70B6E0FF	new_785976_786536_c	S249	0
2B091CCEE9E34D659771E39B1FC9050A145048AB	BSU_00880	disA	1
2B0CF10070C9C2A5D07FB1CC63405C2A29A60600	BSU_21650	yokB	0
2B10B8FC48884A5D10A964D7446D68B87268B015	new_3989098_3989183	S1492	1
2B21C3569962B16C7083914B372BE7AD23A68051	BSU_26305	BSU_26305	0
2B2629D275491A9F7031D5A99BAA001B011A765B	BSU_28720	abfA	0
2B2A824CB43B4296B6B2A657E6069100924B22D6	new_663937_664318	S219	1
2B2D285D5A8F160808A21DCF07BDB924365970C5	BSU_15400	ylmG	1
2B33F2F9C2FB0767B72A29D060037393C88ACEE5	BSU_24840	yqgS	0
2B34C65B85D5242B7D97CAF4FBAFFEABB26004E3	BSU_37140	ywjG	1
2B40EE6CFFDC854976A0ED5FB6B0DD7D53CFF257	BSU_07380	yfmQ	1
2B61D17950ADE0247B0CF4AE33548E15C0DDCD9B	BSU_27550	aspS	0
2B62584F682CF4F1544A56DB0146E90BFBE721B3	BSU_39100	yxiO	1
2B67C63442F28F6BCBA3BA6DE4B563C73E8DF16C	BSU_15700	yloI	1
2B7F65B145005A8ADD2A278E3EA5A52DF162C837	BSU_08580	yfhL	1
2B9EF24523730396C279216C26BDC73CC1A2FFCB	new_3715928_3716008_c	S1386	0
2BCB0188AE949755BA71CD4C35DF899AE9C2D203	new_2707760_2708174_c	S987	0
2BD11D71AA6D9EFAD8A209C8813CC8B059180C84	BSU_28040	radC	0
2BD3B1B122C902C01C88C97F0D5CD20962C9676B	BSU_07670	yflI	0
2BDA55FB10A9E8FD77B48B66F9F666A5E9DA688F	new_3145997_3146088_c	S1174	0
2BE3320FA86A7DF58A9FFF4403A4A874859DBBB7	new_3032910_3033040	S1131	1
2BE91EEB70A1961D3BBE0603648E64E86CD0B708	BSU_01260	rplN	1
2BF1CA62F5B8B54A25B70721D39B5BD38C0203EB	BSU_11280	yjaU	1
2BF4AE5D7F6723BF5ACF53578A53EA9653DFCDE9	new_2031115_2031202_c	S694	0
2BFDEB28F3B2937DCECB2C45B40D4657B4613ED9	BSU_38850	yxkC	1
2C17028E7DC755FFC190397AC6509E383C4DF99A	BSU_30910	cotSA	0
2C216134CB23B7102542C43D25CBEE206145E026	BSU_19639	yoyE	1
2C2A79E6D77A228D7259C9CA4DCF1C5D89E954F3	BSU_32920	yusT	1
2C49C261D2C7EEDD8E01A384917B63B6965B4AB9	BSU_10700	gerPC	0
2C5158B715C8D925956D99F44BA7914C5BB7EFF9	new_3317409_3317473	S1247	1
2C54FE2ADC82FF414D732018C90649D477A925AD	BSU_24220	spo0A	0
2C59AACC3FF57825B28E23B14467795EEACAB4FD	new_2982270_2982476_c	S1101	0
2C6386E9A63F410558D168798D077DF91590F454	BSU_11500	spx	1
2C83EECFA809F34ADCA6445CF2E6BAC730D523DB	BSU_29480	ytxK	0
2C9B0390B069EC119A3F40610CC8B54C6334FC34	new_4031646_4031766_c	S1512	0
2CA3CB1C5CEA0F7141E056290D3D50384CB92B1B	BSU_20760	yopU	0
2CB3BAF17F59A858D249619A436EF660CAA58DD5	BSU_21830	ypjQ	0
2CC1B4F99EFF51A1F6352C3EFBF70E36893A025C	BSU_06010	ydiL	0
2CCB8AD9238D18BA2361020A671844C021E81EE0	BSU_16300	fliL	1
2CD179214B14CD59289F91C28F5B2B96EAD46BD4	BSU_tRNA_54	trnB-Lys	0
2CD2ACC63C3CC4F4199322F9068200F3B490A56A	new_2185422_2185503_c	S772	0
2CE0C0484A70EEE40277996CD3D564A84FEAF5B3	BSU_37710	bacD	0
2CEFD8D9692D062CC09E3DEDA1A4015C76BC4167	BSU_07880	yfkJ	1
2D0A907ED245CFD909A292975F58971DAFAAE122	BSU_misc_RNA_33	srdEi	0
2D0A95A37214E9BF58E2DE732DE9F32AAF9C1CD3	BSU_14770	ylaG	1
2D0CB7EB3E42096FA7592C4BEB4F0CBBB8C245FB	new_235403_235489_c	S83	0
2D19F0C3178D126A68C6E31414899E57D006E2CE	new_549923_550239_c	S175	0
2D346CF412BA32EE18111DA930CFA1306F95024B	BSU_31930	ald	1
2D465A226598B247F2F191E25642EAA0F7B643B2	new_1147493_1148466_c	S379	0
2D46E89AF6157B49BD443F47DB4A7258F22E8A24	BSU_30160	ytcQ	0
2D4E3D6C3634C3F42A4517D5C1A8F4F48CAFF3A6	BSU_38450	dtrR	1
2D586E815624F0D2624EC4CCA97780EC45BB5465	new_3998237_3998480_c	S1498	0
2D58D48D81ADD705B519D202568939B980AF86DB	BSU_38080	ywcI	0
2D6DB59458834C4B861B5BD1E8BAB8D230122F62	BSU_19745	BSU_19745	0
2D70A8C545DE844D470C49BFD92452CC04DB59D7	new_1401697_1401771	S478	1
2D75299B592258C610EA830E765F73686F7FB272	BSU_tRNA_74	trnSL-Gln2	1
2DA0641FA6EC81072DA585D65FE17B7E5A010AC9	BSU_10260	yhfK	1
2DA940519924895DF9E239633C37E6B7CE723AD9	new_2307814_2307904	S828	
2DA942DCBAA25A7335CFFC37E564E36BE3B625DF	BSU_misc_RNA_83	tboY	0
2DB0071F2B747A7D5607C7A1B51564C25DC0BA8D	BSU_16920	pgsA	1
2DB0F763349D34FB1FCBBB4665416E129AD0AE6A	BSU_12030	yjdF	1
2DC415DCC2ECC3B46526108638DDB46C28832041	BSU_06980	rhiF	1
2DE665DDDB1540E4B3F7BC953C13489A5904E47C	new_1550794_1551384	S540	1
2DE7BEC614129384779F4C761E0792385DECC563	BSU_03330	nasA	1
2DEB392B2CAED2790AF4507DC6EDF59488ED6B7D	new_2456809_2456888_c	S893	0
2E0FBCA66FB88EDFD345FA289F776C7CA23976F5	BSU_02380	ybgB	1
2E1E22349750C3EE9B6575EED30A82ED0D5F07F0	BSU_07330	yfnB	0
2E2A86447B7AA8D5490AF555CAE177C3B833ABF9	new_2432916_2433315_c	S884	0
2E2D21BEA164C7EB93B6A3F3C990ABD475920A81	BSU_09660	yheN	0
2E38435D71BA99A07BCBE95A80462291A0FEDCCC	BSU_14650	yktB	0
2E4FF80C857B3F40BA835814EC40D6562721AEFE	BSU_04980	yddI	1
2E55D086DD5023B98929FB8B61238C00E66B8BCB	BSU_06770	yeeB	1
2E57DFB4162EF0CE759C1FC42C637E1B9E4B2F7E	BSU_25490	hrcA	0
2E5A557E417CB355331CC0555D46A79793EB90B3	BSU_04660	ndoA	1
2E73F8DD89F7CFCDE7FAFC58220D8171D0913BAC	BSU_16320	fliY	1
2E7DEC53A130247E66225E87950D702E462C324F	BSU_32450	pucL	1
2E9D10B0FA5685800007222A5AAD71E975675DB1	BSU_06150	gutB	1
2EA9792C1C7CD89E43742F57FFB7300725B6AEF4	BSU_26470	yrkL	0
2EB790AD1872ABCB57B784296C04C773AEA9C22B	BSU_34990	lgt	0
2EB9E0C492DF57DF683817E31D6DD34D7580E631	BSU_07810	treA	1
2EC813B89149AD39405E66C325FB2684B5987162	BSU_14960	ylbC	1
2EC820F54911603A99444DC922E41C60AA526EB2	BSU_32330	lipA	0
2ECF05AEE1549861EB3AE62139F0E9DEE0B0F632	BSU_08090	acoL	1
2F0495C7EAB81BDB1F3181677C555537BD2A972F	BSU_16330	cheY	1
2F09D777C3A6569EE9B866C8A78E9187FDC34520	new_3996731_3996828	S1497	1
2F2455E189FC61A6B1EC6B66412FC662E44BD3F6	BSU_01380	map	1
2F40086E35FA32136B9A89C530A86D714FE9460C	BSU_14600	pdhC	1
2F4A025B8E3F14764D24CD7E33F7608C2EB1C42C	BSU_24120	mmgF	0
2F5683B654BD1B7FA4D55011CCE6413C38DB3F4D	BSU_12270	yjlB	1
2F5DFBE980FFF5810B76BCFCD189BA0F6C415B4F	BSU_27500	trmU	0
2F79DB15D359A127C2D833CC0465E18E1725F539	BSU_14430	ykpA	1
2F850E2DFA6287DB3890243803E06FDE7ACDB10E	BSU_10550	ntdA	0
2F86A2FF36ED00DB0A9A91B064EBD095F5E759ED	BSU_09600	fluC	0
2F9C623DDF9F93EFD46F024FDA3AF2A92FC9BF7A	BSU_36190	ywqJ	0
2FB072AE02DBCCF1FB39F1464169E283CD039532	new_1744182_1744236	S597	1
2FB1C9435AE924F8E450AFA81F800196A871F2D0	BSU_04990	yddJ	1
2FB214DA3CEC74531B1E10AFCD8A13440483E886	new_1289139_1289257	S446	1
2FB3F09DA60A40212FE20217A64DAE714AB807CF	BSU_38540	dltE	1
2FCC71494ABD640AB009B155299EA888B88F90A3	BSU_13070	bstF	1
30033E43FB79FA59033D53D117F42DCCAC27D66C	BSU_12619	ykzL	1
301568A5255A31538F52C46D7711EDAB2BD9CE90	BSU_23510	xerD	0
3021F7C1217465E423A0675EF68BB81AF759EFF3	new_257545_257726	S90	1
302DFA46D73E18C4663468ED6033C55056744475	BSU_11430	oppA	1
30363923724EBD39C27967B25B486C71453190D1	BSU_23650	yqkC	0
30393F16CFE89E7BAD233A0BD27B77D679F7E409	BSU_05940	tsaD	1
304B9C3ACF293C6AF50F53A721CBF0CFF1573D7B	new_3823159_3823531_c	S1447	0
3054CD45713BBD69C2A528DE24AF6AF37175FD9D	BSU_24450	efp	0
305DCA94A69BCF64E377F142722A035871A3B824	BSU_38620	aag	0
3075327DBE55C4F628171AEE248CAED5870693FA	BSU_19630	deoD	0
309EAC680ABFF0B736E01F0B9BDFBB2FCBDB1BBF	BSU_14700	nprE	0
30A4306899B586898BC5B3666AD43D9DEE0579E1	BSU_26960	yraF	1
30D16B0061BBE33B6B53F219A6654A40F2185C53	BSU_20810	yopP	0
30E0AAABB803E577D0D9FBAEF9031319CABD3D89	BSU_25470	dnaK	0
30E52226538965F2AF1EC34F5E4A14CA8B4CDE26	BSU_40010	yxaD	0
30EAEE67EFEF41366ADBAD6BACFFC1933539866D	BSU_06350	yebA	1
30F6A051E8035A9479FDAE89690132491554CE59	BSU_28330	ysnE	1
31017AAB0CE67E96B0395BAC47C35F8A680F47E3	BSU_20100	yosJ	0
3101AF7DF4E5E016C9E1B67A2B9BD8ECAD0034A7	new_3346117_3347050_c	S1254	0
3104282F5897FAF8AF2ABF1984362D2A660364AB	new_1921866_1922524_c	S661	0
3111ECB66CD3CFF0494AA3DF4D646102CF3B0FA8	BSU_28540	fadB	0
3113440FDD226E08962D0EB515A812053658A80B	new_4053373_4053453_c	S1519	0
312E2A4ADFBCB9DD9AD9EEEC9FE53F3932AF5DBA	BSU_04070	ycsI	1
314223775ECB9E969F4F898584FC4E5379E86C7F	BSU_38860	galE	0
314CB4923D15140E72B0ABAFE3E8BE9CA7310E10	BSU_27250	mccB	0
314D5C01B4BDDC3B122F6D4066647B143B2A6543	BSU_29840	ytpP	0
315892752D6907DD85D5F45387E5996E52E1FB61	BSU_20570	yoqN	0
3161519994609DA9360ED6E073E4A4C8C6210EFB	BSU_04190	ydaD	1
3162EF36F4441A1E4EBBFDAD19F6768D8EF21B29	BSU_32440	pucK	1
31789A170CB624BF8210C915F40007F802F5C81B	BSU_15380	ylmE	1
318618D2FB485EA2A08AD8468B1144ACC1CA2B99	BSU_25770	spoIVCA	0
31977FDC549E45911C333623DCA3D8941A93D8FF	BSU_30440	ytrC	0
31B1832E5EAD957EE6A5C7CB0C117EC0F26AA8AB	BSU_12650	xkdK	1
31C8DCB4E1E225AC92EC2E11835234C4668AB326	BSU_00290	darA	1
31D6CB7EC20C39C1815CA4552B8B9C4BE304E86B	BSU_23402	spoVAEB	0
31E1E8B84FFCAF13B9793110B263D399BC5DFCD4	BSU_22869	ypzI	1
31F6A8A33D360A77A3C396309CD45AECEDF743E0	new_1943983_1944112_c	S676	0
3201DCB2910E1442A66195868DF7574A42918F6D	BSU_06074	ydzW/2	0
321BFB8FA97A749B1C569812A192EEE2AF348F97	BSU_16299	swrD	1
321F248C22D7283C0F3323F1F4069E36F8D7FE6C	BSU_09420	lytE	1
3226901F1D7C1F21296AB974CAE3656C18BE8F69	BSU_07080	yesZ	1
322BE299860795A70EFA78B8E2614CCCC1CE7C87	BSU_06280	ydjP	0
3235789DB1E0CEC75F7D1110F4B1E1740D66F78A	new_3261938_3262008_c	S1219	0
3239EF9F973C07291C8EC9C8CDD02AE690E7E479	BSU_18899	yozX	1
32478A9034D9C2BF2B2E5F9FFB282B2A36ADCADF	new_2340762_2341218_c	S845	0
3251E8D3C07644B52B66B76E38BBA9D26B45C66C	new_2377495_2377626_c	S857	0
325BCDCAB4003204294229B7F9F0A5F353D72B54	BSU_11360	appD	1
325CC0BA74E34D8274629622F455B31A800C8352	BSU_tRNA_2	trnY-Asp	0
325FE4AF87F47F43F2C06AC9FAF107B6D3F54DEF	BSU_18400	yoeD	0
327BF988C3D50598DF8F3CEEC62934A44E81767F	BSU_05680	ydgK	1
3282D2C25468776881778006F182FCF322C4821D	BSU_36550	spoIIQ	0
32894F33BB08C8FD9239CC217B2299F04F22C99B	new_2866605_2866663_c	S1060	0
329E4DF9EF1545AABE485B9BBCD22F09ABF019A1	BSU_08310	lnrL	1
32A1298B21C25A676D4FF2158FEA28AD6CF0C01D	new_2574324_2574407_c	S934	0
32A70ED6A8492CF2639C6778EC377F8299F23964	new_3847279_3847347	S1451	1
32CE4F77F08F926152BECAB56E2841E1FFB27600	BSU_36780	ywzB	0
32DD5C61F0F8147DEACBCBBE1283B4E2C88E96E9	BSU_13550	mtnA	0
32EFD928DF70FC3C9847DB214AD92258F4529133	new_2212521_2213082_c	S788	0
32FEE00AD7E4B4346E3F2F4DAFA48B1FECE4666E	BSU_misc_RNA_84	bsrI	0
330C4CEB4FEBE3D6E77A9A8582A23A12B8C6A55E	BSU_14820	ylaL	0
330CB6A25181F7AFD3C63F73CA21A3428882D100	BSU_11040	yitM	0
33145376BA8037C3AD1FFBF5588EF3003AC123C9	new_2778574_2778790_c	S1024	0
331993A875907C10C77105FD8DDD86D4412CE405	BSU_11520	mecA	1
332A5641DC4179CE0F780A7A9D570A2BEFB2B28D	BSU_19280	yocN	1
3340C749B352DA3207C50C90F4C48E604ABBC94E	new_3666508_3667599	S1363	1
33459D4389F85D60311FCE770BBA0ED9802BA342	BSU_28140	hemD	0
3347F17291D53021B37F9CF02BFDDACB643E413E	BSU_tRNA_17	trnJ-Leu2	1
334B1821491A5F5749FC66576D09FD5233F77A3D	BSU_11320	yjzB	0
33524051EE947C20CB4E089D4BB386822B92BC28	new_2518877_2519029_c	S914	0
3356A43B83E2D4D66098F17A751F0912C1553398	BSU_04960	conG	1
3368743E6E03792DB83A38A19989123304DF7560	BSU_35800	gerBA	1
337BF226112A48C39A24E6D5C7A63F864502914C	BSU_25260	glyS	0
337F1E27C2E380DF8DCADE3581F74CFF52AFD224	BSU_13610	mtnB	1
33802DAFFE2088F4ADA0DCF25B4451419B8D4C80	BSU_14569	ykzV	0
33886A1EAC13B684E92BF94201C46617AD2844B3	BSU_24460	papA	0
33AA2F1997ADDE3873EFEBAC4BE917FF5EAFD814	new_1569427_1569518	S549	1
33B9943A89D843D42C329333998680A586A957C5	new_3790498_3790582_c	S1428	0
33BEC05F2129EBAF6699E847B0909A5A48F0E869	BSU_34460	levB	1
33C3EDF3709AC835C9C50B1B7978BA7C23EC9B9E	BSU_40690	yybC	1
33C4026ABC642B03D7D857E51677F2DFAA31A144	BSU_22520	ypjB	0
33EDE5BD4CD4CD903CAAB244A1F07C1162D92131	new_9529_9614	S7	1
33FBC31E8C24177137B0BDD8B46C1AFFD7F7B038	BSU_25289	yqzL	0
3407F99B1E0CDF222090A632FE6CEC7CAF582EC4	BSU_25875	BSU_25875	1
3416CB670B861D3F4ECFF87AE6E4397F6D7304FE	BSU_07320	yfnC	0
3419C30A2519FB3342AA86D3F5BFB08D39AB2574	BSU_rRNA_12	rrnE-23S	1
341F198B2BD4261B20C00181D084A7C5E33E39B3	BSU_22480	mgsA	0
3422E4C34EAAF355A9767F1AD8DFAE9A6A756F0C	BSU_00300	yaaR	1
34360353D4488F1081FEF9A3CF8F1866D271657D	BSU_26600	bltD	1
34380A2F469ACFD90D450717A41D6F5CC19DCD7E	BSU_21040	yonO	1
34426672E4F35585E0B84941BC23A9B6CEEA0E7E	new_3906104_3907171	S1466	1
34451538F10B4ABCFC8A236C8C905A20D989EBCF	BSU_04840	devI	1
3459BA0CDAABC288ADF97B111F78C7EAC184840D	BSU_22900	ypfB	0
345EC248C0ADF48B0C25B175241AAE982E0E9B78	BSU_09340	yhdA	1
3475FAF40F89BF76C222109CCF652258358DF2BD	new_2730921_2731106_c	S1002	0
3477918419D5240DC2838A25BEDF9C1522BE301A	BSU_misc_RNA_28	BSU_misc_RNA_28	1
347ACF1D4E2D0C1B4E9DF0DEA9807A6A7D1519AC	BSU_16480	swrB	1
348EAFC260435B3E0ED3CC7BC27EBA8DCFCBBEDC	BSU_13280	ykoJ	1
348F81B6ECB6FFBEC092A672FF5F40FE86918872	BSU_02560	ycbM	1
349C99C258331962455100E2662DA2272E946C8A	BSU_02520	ycbJ	1
34A5CD28A3DBCB10B4E1C82E50143FA73B553919	BSU_13830	ykvU	1
34A7E22B4EF118EF5A76F8CC2DABBB023BC9A2E9	BSU_08460	yfhA	1
34B0FA6E7E25D1E5D8A54B70F5562BD0BD05B498	BSU_16020	rimM	1
34BF8DDB9607668BD5352E56BD70118257432997	new_3028207_3028296	S1124	1
34DBBDD76A0B36867E5116FF17391DF70062F745	BSU_38490	menA	0
34E3F8DA2718E72321336B67F055F9D24544988B	BSU_36140	ywqO	0
34FA6237AD1D888F869A128A241B4AC60C1CF8C9	BSU_17678	ynzJ	1
350A0C0D0ADB2A8E8DA9900E75A0D9914F18C665	BSU_32130	guaC	1
350C97E4A4C60A6E2FF9610D50B4A49FB9F9B42D	BSU_29360	tcyL	0
351E1570105EB3DAAA2EE9F91E199057F2FCC21D	new_3905066_3905130_c	S1465	0
35225776F6044513D3E77DBBD6A7A8FE976F506A	BSU_05870	gmuF	1
352544F3E79943E94E28A6EB5F4C543B529A02D1	BSU_27010	adhA	1
35302A6451C81D203D8244B71E1C92BB0B9E87C4	new_1414827_1414907_c	S482	0
353DADE8E57A0F1895CCEB62701F9273EEB5EB45	BSU_04360	mntH	0
3542BC20C11985B3CFAA4F930E8D794700ADFD2E	BSU_02460	ycbC	1
354C71C2F6AFE620866D90595E6AC6CEFA5705C3	BSU_02530	rtpA	1
355831F9CEF8EE75D0A33F1B93CEF2B3FF1095C3	new_1228135_1228924	S410	1
355E70F55A28C6C2C24E8E326EFB673AC303FBEE	BSU_36000	alsD	0
356031B29C70F4D76F42FDE46CF039A4FE30697C	BSU_38780	yxkI	1
357F0D1253F5B010AE5CBD425FF3EE72C97BA10F	new_45524_45632	S24	1
358EACB735F46F7DBA2F2A132177939D80140477	BSU_00450	sspF	1
358EB6E569B72BB7F6B644BFD9FF4185D911D36D	new_2043933_2044037	S702	1
35A126D1B4314D2E44D57921C7728C194DC332EA	new_746000_747189	S244	1
35ABF185A1AD60E21ECF32AF9D01123307B5152D	BSU_04536	fbpA	0
35B335EBD02402B74124F60239E2FF8BAF1553FB	new_2464120_2464226_c	S898	0
35B40D812B123766B469B8E5C0FE0EB69F671E4E	BSU_23790	yqjP	0
